Key,Target Language,Text,Status,Response
57a80c23,wolof,Lii ab boyet la bu def ay kereyoŋ. Kereyoŋ yi nag ñooy yi ndongo yi di binde ci kaye yi bu ñuy jàng. Kereyoŋ yi ñuy bind ci taabal yi walla Boog ñoñ koy waxe ci tablo yi.,Approved,1787: 687
555606f9,wolof,"Ci biir nataal bii maa ngi ciy gis ay batã, batã yu bari yu sës ci miir bi nii. Xam naa boo moytuwul denculaayi yëre lay doon. Walla bu nekkul dencukaayu yërë mu nekk dencukaayu ay bool. Xam naa lii ab néeg la walla mu nekk aw waañ. Waaye daal lu ci mënti xew batã yi rafet nañ lool ndax wirgo wi mu ame nii dafa rafet lool. Ak palanteer bi nekk ci kow nee nga xam ni ngelaw lee ciy jaar di dugg lu baax la.",Approved,198: 1125
71e02e1f,wolof,"Jëm jii, jëm ju ñeme dëgg la te ci dëgg rek lay dox, muy Kariim Géy. Kariim Géy ab Afrikee la, senegale. Mi ngi sol yëre bu ñuul jiital ci biir yëre bu weex buñ bind mbindum farañse. Mi ngi jël yoxo yi dugal leen ci biir poos ya.",Approved,2172: 1501
8c31d71f,wolof,"Asalaamu aleykum, lii de boo ko xoolee di nga gis benn selbóol boo xam ni siiñu mesaas lay joxe. Waaye am na ay yoxo yu tàllalu nii daldi yor ay mikoro, ñetti yoxo yoo xam ni def bu weex lañ yor, yor ay mikoro yu ñuul. Kenn ki mikoroom am na lu xonq, kenn ki mikoroom am nu lu wert.",Approved,3030: 1412
8e98e92f,wolof,"Maa ngi gis ci nataal bi benn wergoñ bu mëef. Ca wet ga am ay mbind yu weex ak it genn góor gu takk ay weer, sol benn west bu ñuul jiitale ko semiis bu weex ak karawaat bu ñuul, ca kow am benn tomb jalu.",Approved,1951: 257
ad0b5703,wolof,Nataal bii nag ay joloos la. Waaye joloos yu mag lañ. Loolu laa gis ci nataal bi. Gis naa itam am na ay telefon yu bari.,Approved,3594: 1389
fd62e251,wolof,"Nataal bi ngeen ma yónne nii de ñaari baŋ lañ yoo xam ni bu ci nekk ñaari nit mën nañ cee toog. Ñuŋ leen liggéeye weñ, digg bi am matlaa ak ndima luñ ci teg . Am na taabal ju tege itam ci wet gi.",Approved,3665: 1151
b05a1428,wolof,Waaw lii de ag géej la goo xam ni mi ngi fees dell ak ndox. Maa ngi séen ci biir yaari picc yoo xam ni wirgo wu ñuul ak wu weex lañ ame. Mu mel ni picc dañ ñow ngir di laal ci ndox mi. Mi nekk foto boo xam ni di ab nataal bu rafet.,Approved,191: 1583
a3f9954a,wolof,"Bii ab nataal la buy wone benn xale bu jigéen, bu xees bu rafet. Sol na ci benn robb bu ñuul ak talõ yu doore yu gudd. Karaw gi dafa ñuul. Mi ngi ko létt sànni ko ci ginnaaw. Takk na ay jaari daldi makiyaas makiyaas bu rafet.",Approved,3424: 952
95fbc159,wolof,Lii nag mel na ni benn baye la. Baye bu sokolaa la nekk ci barab boo xam ni dafa a weex. Mën naa def yu mel ni ay téere Walla ay kaas walla yu mel noonu. Mën naa denc yu am solo.,Approved,3568: 1139
c4457c70,wolof,"Nataal bii gis naa ci ay nag yu rafet di lekk am ñax ci seen biir ngédd. Ma gis ci weñ gu xonq  gu tiim nag bi. Nag bi nag mi ngi toggloo ci wirgu yu weex ak yu xonq, yu ñuul, yu ñuul.",Approved,2063: 1563
ce6417d0,wolof,Waa kii aj jigèen la ju toog di defar sér yi nuy defar moom lanuy wax rabal. Ab rabal moom lay liggéey nii. Lii mooy rabal. Sér la book. Jigéen Juy dem kër moom lanu koy muure.,Approved,3445: 880
f43a152d,wolof,"Bii nag jigéen la joo xamante ne dafa takk ay fer. Fer yi nag mu takk leen ci ndigg li. Boo ñëewee fii ci Senegaal dinga gis ne jigéen ñi bëgg nañu lool lii di fer, bëgg nañu di ko takk bu baax a baax ndaxte dafa mel ne sax ""tradition"" la sunu réew.",Approved,19: 793
2d67821f,wolof,"Waa lii de liggéey la boo xam ne xaralakat yi ñoo kay liggéey mooy dañuy jël am ñax di ko ràbb. Ci lañuy defar ay teŋ-teŋ yoo xam ne dañu ciy defar ay yére, aa am yoo xam ne dañu ciy def ay godaar muy ay""bagages"" . Liggéey bu rafet la de. Maa ngi ciy séen yu mag nekk nee ca kaw ak yu ndaw nekk nii ci suuf. Mu nekk liggéeyu xarala bu rafet waay. Senegale yi dañu koy liggéey.",Approved,191: 376
e068369a,wolof,"Nataal bii lii cere la. Cere ju am ñeex mu nu defar. Xam naa ñeexum tamaate walla yu ni deme. Am ci biir nag ay lujum, ay lujum yu bari waaye mënu maa jàpp yépp. Waaye daal xam naa yu mel ne ay xeetu pataas, ay ñämbi ay seen karoot yooyu ñoo si nekk.",Approved,1787: 126
334fa02f,wolof,Nataal bii nag am na benn lu ñu wërële ay bant mu mel ni néeg nekk ci wetu garab gu sëq. Am tamit beneen lu mel ni toogukaay lu ñu def ay bant am ay ñax yu nekk ci koteem.,Approved,2557: 1160
086abf7a,wolof,"Waaw nataal bii mu ngi nekk ab jàngukaay, waaw. Jumtukaay, jumtukaay njàngukaay la, ay toogu, ak ay taabal moo nekk ci jumtukaay bi. Ba pare dafa am ay weñ ak ay taabal. Ay weñ lañu ko liggéeyaale ak ay bant.",Approved,2570: 672
4209b062,wolof,"Waaw kii nag benn ndongo la boo xam ne mu ngay njàng, mu ngay nafar alxuraan di ""lire"" benn téere di ko bind ci benn lu nuy wax alluwa waaw. Am na lu muy jàng mu ngi ci téere bi di ko bind ci alluwa bi . Mu nga nekk ci benn béréb boo xam ne moom kese moo fa nekk lal benn ndësam toog ca di fas yéene jàng jàng téere boroom bi muy alxuraan.",Approved,461: 624
0612632e,wolof,"Nataal bi ma jot nag maa ngi gis ni genn góor goo xam ne kilifa la ci réew mi tudd Siidi Lamin Ñas. Mu ngi sol ay "" verres"" . Mu ngi jël loxoom teg ko ci suufu sikkimam. Takk na jaaro, takk na montre, sol na yére boo xam ne dafa mel na lu dóomu-taal . Yére bi dañ ko daamine. Mu toog ci lu mel ni baŋ. Gis naa ci ginnaawam ab armuwaar boo xam ne  mel na na ay kayit lan si teg.",Approved,3451: 1533
50b660de,wolof,"Foto, portaabal bii de maa ngi ci gis ëe.  Portaabal bii de maa ngi ci gis application buñ naan WhatsApp ak google, Instagram ak Snap.",Approved,3653: 1415
1e0a739b,wolof,"Waaw màndarga bii de ay nit ñu bari ñoo ci nekk ci ci nataal bi. Waaw ëe, ""Président"" maanaam Njiitum Réewu Senegaal mu ngi ci yor raaya bu Senegaal bi. Am na ñeneen ñu ci nekk nag waaw toog di wax ëe yor yeneen raaya.",Approved,2848: 1358
defde744,wolof,"Foto bii nag jenn jigéen la ju takk ay fer, ëe fer yoo xamante ne bari na si ay kulëer. Kom ni ñu koy waxee Senegaal nag bëgg nañu lool trop ndaxte jigéen ñi dañu ko jàppee kom ""tradition"". Boo seetee ci suuf dafa mel ne ay yeneen Xeeti fer lañu ""proposer"" ngir jigéen ñi di  xool ban moo leen gënal.",Approved,19: 797
208ea2d5,wolof,"Nataal bii nag, nataal bii nag nu ngi ciy gis yuur, nu ngi ciy gis yuur. Yuur gu weex, gu xonq, gu bula maanaam ay butit butit. Lépp lépp nag sun ko boolee moom mooy joxe am xel. Am xel lay joxe. Te lii moom mooy nekk si ëe bopp  boppu nit  moo si ne. Mooy li tax nit ki di xalaat ak lépp.",Approved,2829: 1613
ac24fb65,wolof,"Nataal bii gis nanu fi jàkka ju dend ak géej gu nekk ca ginnaawam gu feeñal melo wu baxa. Baxa mooy ""bleu"". Nu gis ci suufu jàkka ji suuf su nooy. Gis naa fi benn garab ci sowu jàkka ji.",Approved,2063: 201
55053e2d,wolof,"Nataal bii ñu ma yónnee lu mel ne ab saal la, saal boo xam ne am na benn bunt : bunt bu ñuul ak lu sokolaa. Am na benn toogu, am na beneen toogu boo xam ne moo nekk ci sa ""côté gauche"". Am na beneen ""table"" boo xam ne moo nekk ci digg bi. Am na lu mel ne ay rëdd, ay rëdd bu xonq ak bu ""Jaune"". Am na beneen ""dessin"" bu weex ak bu ""Jaune"".",Approved,3602: 1163
882a00c2,wolof,"Waaw nataal bii dafay wone jigéen joo xam ne ab saa Senegaal la dëkk fii ci Senegaal ëe te tudd Kumba Gawlo..Kumba Gawlo nag ab woykat la, woykat bu siiw bu mën a woy sax. Ci nataal bi mu ngi toog ci lu mel ne benn darab, darab bu weex. Ñu bind ci nataal bi Senegaal woykat, woykat Kumba Gawlo ëe gisaat na baatam, maanaam delluwaat na ca baatam na mu meloon. Maanaam day firndéel daal mu ngi mën woy ba léegi",Approved,1242: 251
cc26418a,wolof,Lii ay kayit la yu weex. Kayit yu weex la. Kayit yu weex yi am na mbind yu ci nekk ay rëdd ay rëdd a nga ca rëdd yu bari bari. Am na yu xonq. Kayit yu tappaloo  la yu bari.,Approved,2996: 647
a88cf3e9,wolof,"Lii nag, am nataal la. Nataal bi nag, am xaal moo ci nekk. Xaal bi nag, dafa ñor xomm. Am na xaal bu ma ak ñaari dàgg. Xottu xaal bi nag, dafa wertë ak daal di ñuul.",New,2218: 65
0a720120,wolof,"Waaw biir nataal bi de, estaad la. Gis naa ci rose, gis naa ci jaune, gis naa ci vert. Gis naa ci ay verre,...ay weñ yu ko wër ci kaw. Gis naa ci tamit lu bëlë.",New,2799: 1819
9c4fe854,wolof,"Waaw photo bii ay couleurs ñoo ci nekk, ay xeeti melokaan yu wuute ñoo ci nekk waaw. Mel ni ay genrou dessin nii. Am na verte, ay jaune. Ayy couleurs yu bari daal, ay melokaan yu bari.",New,3157: 975
2e1addda,wolof,"Kii ag jigéen la gu yéeg ci ab looco. Mu ngi yor ab  bant nag boo xam ne moom lay ëe... Buuxe looco bi muy daw ci ndox mi. Si wetam, ab soo bu mboq moo fi nekk. Mu ngi teg nag ay doomi anaanaas ci wetam.",New,218: 2206
e0687a5b,wolof,"Waaw lii de ñaari nit la. Ñaar népp ñu ngi toog ci ay fauteuil nag. Kenn ki Macky Sall la. Mu ngi sol benn garã bubu takk ay weer. Keneen ki it mu ngi sol benn garã bubu, sol lu weex tàll, ëe, sol benn mbaxana bu weex ak weer. Am na ñett ñu nekk seen ginnaw.",New,3001: 216
470459b7,wolof,"Nataal bii gis naa ci ñetti dessin yoo xam ne dafa mel ni li ñu ci jublu ay jigéen ñoo xam ne ñi ngi taxaw daal, xaw a mel ni ñuy fecci tuuti.",Approved,3636: 994
40fb90b0,wolof,"Mbokk mi nataal bi ma ko xoolee, gis naa ci genn góor, ma nga toog sañse ba jëkk solub costume. La ne ca gannaawam nag ma nga mel ne ab isin. Gis naa ci itam lu mel nib taabal taabali bant la teg loxo ya, takkab montar. Ginnaaw gaa nga def àll bu ne yàmbalaŋ.",Approved,3571: 355
cffe6a39,wolof,Nataal bii ñaari jëmm ñoo ci nekk. Ñi ngi tiim luy tàkk. Kenn ki mi ngi sol benn casque nga xam ne sii ñiy liggéey ñoo koy sol. Dañoo mel ni daal dañoo nekk ci seen travaux seen liggéey lañ nekk.,Approved,3683: 589
da8984d0,wolof,"Ay taabul la, lii de ab taabul bu mag a mag la. Taabul bi ci kaw de am na bagages yu baree bari yu fi nekk. Bagages yi am na lu xonq yu bari. Suufu taabul ji am na yu ñuul yu fi nekk akiy bagages.",Approved,3935: 1161
08be8d1c,wolof,"Lii karaaf la boo xam ne def nañ ci luy nurook ndox. Jàppukaay bi ngay jàpp noonu xell ko ci kaas door kaa man a jëfandikoo, deñcukaay la.",Approved,222: 849
83ddf550,wolof,Kii nag ag nit la ku góor. Mi ngi sol ab kostin bu ñuul daldi jiital yére bu weex. Moom nag daa jël ñaari loxo yi daad koy dajale.,Approved,2000: 1529
8dc73b80,wolof,"Lii de ab nataal la boo xamante ne nii ay armeel la, armeel yoo xamante ne nii ay chrétiens ñoom lañ fa suul. Gis naa ci ñaari guy, gis naa ci ay garab yu sax, ay ñax waaw.",Approved,2759: 1861
6566fba8,wolof,Nataal bii nataalu statut la. Statut buñ dessin góor ak jigéen ak gone. Mu mel ni mooy nataal yi nekk statut yi nekk ci palais bi.,Approved,2575: 1934
89f1830a,wolof,"Lii nag moom ci géej lay nekk. Boo xoolee kaw gi dafa mel ni lu am benn béjjën, mu daadi amug geen bi lemu. Gémmiñ gi tamit dafa gudd biir bi tamit dafa rëy.",Approved,2000: 1591
740cb999,wolof,"Waaw mbokk mi, nataal bii de gis naa ci ay dëkk, gis naa ci ay dëkk yu fasantikoo.  Gis naa fi Senegaal ak yeneen i dëkk, waaw moom laa gis ci nataal bi.",Approved,3547: 1913
2e28eb2e,wolof,"Waaw lii de ab ab hôpital la, hôpital bi mi ngi nekk poste de santé. Hôpital daal la mi ngi am buntu yu xonq, am garabi neema yu nekk ci biir.",Approved,3526: 528
098711f0,wolof,Nataal bii ngeen ma yónnee ag jigéen ju tàllal ñaari loxoom ñi ngi ko fuddën fuddën su rafet. Takk na ay njara yu ñuul ci loxo bi ak ay jaaro baaraam yu weex.,Approved,3564: 756
2bc794fd,wolof,Nataal bii ñu ma yónnee gis naa ci église boo xam ne dafa am mbooloo muy dox mel ni ñu jëm ca église bi. Walla ñu...ci wetam it ay garab yu vert.,Approved,2659: 194
3ec9dd29,wolof,"Nataal bii gis naa ci lu mel ni xeetu préservatif, nga xam ne ñiy séq am lu ñuy moytu ñaar ñoo koy jëfandikoo waaw.",Approved,2659: 485
668a023d,wolof,"Nataal bii ngeen ma yónnee gis naa ci biir nataal bi tabax bu màggat lool, am garab gu sax ca biir tabax ba. Tabax bi nag bu màggat a màggat la.",Approved,3623: 1118
18194475,wolof,"Nataal bii gis naa ci ay dessin yu xaw a nuru ak tissu, walla loo xam ne daal dañ koo dessin. Mais dessin yi bokkul, am na dessin yu wert am yu ruus am yoo xam ne dañ koo jaxase lay gën a nuróol.",Approved,3636: 955
8c3a2fb0,wolof,"Nataal bii ñu ma yónnee gis naa ci ay paa yu toog, kenn ki sol lu wert, kenn ki sol lu chocolat, ñu mel ni ku ne sol am mbaxana.",Approved,3636: 1978
e030644b,wolof,Nataal bii gis naa ci luñ bind télécentre......,Rejected,3636: 1337
74cc8b90,wolof,Nataal bii lu mel ni ay bãŋ la.,Approved,3683: 1183
a5638da7,wolof,"Nataal bii ay billet xaalis la. Am na ci ñaari billet 10000 ak 5000 ak billet 2000 ak billet 1000, am na it billet 500 buy feeñ ci suuf.",Approved,3493: 370
d9a622ea,wolof,"Nataal bii gis naa ci Guy Mari Saaña nekk ab activiste fii ci Senegaal. Mu mel ni day ñaxtu bañ jàppu ko, di ko bëgg a yóbbu, te waa police ñoo ko jàpp waa police nationale la.",Approved,3636: 1305
8aaef8bc,wolof,Nataal bii maa ngi ciy janook ak genn gone muy taal ci kaw tali bi. Benn waay la buy taal ay ay ay mbalit ci kaw tali bi. Xam naa daal ab marche la ab doxu-naxtu.,Approved,3667: 332
56ea49ce,wolof,"Nataal bii gis naa ci koo xam ne daf may nuru ag kilifa gu baax daal, koo xam ne daal mi ngi toog sol lu mel ni ab màntu. Xam naa jamono ju jëkk ja la, mi ngoog takk ab jaaroom takk it ag kurus ci loxo bi.",Approved,3636: 1887
ebec5f0f,wolof,"Waaw nataal bii gis naa ci benn waay bu taxaw, mel ni ku dendakub xale boo xam ne ma ngay mel ni kuy jàng, muy bind ci ab taabul boo xam ne ci école la nekk.",Approved,3636: 664
e356dbb0,wolof,"Lii ab nataal la buy wane ay boroom xam-xam yu sol yére tubaab...Ceex Anta Jóob, Tomaas Sànkara, gis nañ ab buntu ci ginnaaw ak ay micro ci seen kanam.",Approved,3424: 1422
a7ad0b42,wolof,Bii Mustafaa Ciise Loo. Daa sol yére bu xaw a baxa ba noppi sol ay weer ak mbaxana. Xam naa ne daa nekkoon ci ab salle ndax ci ginnaawam ab buntu ñoo fa nekk yu ñuy def ci ab salle.,Approved,3448: 1453
aa200016,wolof,Nataal bii day wane ag këyit gu,New,3556: 1660
46220239,wolof,"Waaw ci nataal bii maa ngi ci gis ay garab ay garab am yoo xamante ne ci ay bitéel la nekk. Ak ay yoo xamante ne nii ci sachet ñu tegale ko nii, xam naa dañ koy jaay. Ay garabi wolof nag lay nuru.",Approved,3683: 436
07b3c16d,wolof,"Nataal bii nag day wane ñaari ñaari xeeti rab yu bokkul. Benn bi rabu jaan la ñu naan ko serpent, benn bi ñu koy wax mbottu muy crapaud. Ñoo xamante ne nii dañoo xaw a nuroo te bokkuñu.",Approved,3835: 1595
a2e5c18c,wolof,"Lii ab pot la bu def chocolat. Mu jël ag kuddu tibbu ci yékkati ba ci kaw di ko ci sottiwaat, am na ay yëf yu ko wër.",Approved,1989: 116
8fbe03d8,wolof,Nataal bii nag ci wàllum Senegaal lay wax. Moom nag am na ñaari biddéew ak ñetti rëdd yu nëtëx maanaam yu vert ak rëdd bu xonq ak bu mboqu añs.,Approved,2289: 457
3e1d4ec2,wolof,"Nataal bii maa ngi ciy janoo ak baŋ, ay toogukaay yu bari yu ñu raŋale. Toogukaay yi nag yu sakkan lañu, yu ñu raŋale la yit. Xam naa ne ""peinture"" nañu ci suuf, ""peinture"" bu ñuul..",Approved,3669: 1186
4d9c5f9e,wolof,"Waaw fii moom palaasu jullikaay la. Jumaa la, jumaa joo xam ne dañ fiy jullee, di fi ñaan, ndéem ëe sax ñenn ñi néegu Yàlla lañu koy tuddee. Waaw ngir julli la. Jullit yépp fii mooy seen kii moom néegu Yàlla. Fii lañuy jullee, di fi def seeni ñaan.",Approved,695: 245
f246443b,wolof,"Waaw lii de mel na ni ñuŋ koy wax maafe. Maafe bi nag bu nu xoolee ñànkataŋ bi lañ njënk a teg doog a ciy siw ñeex mi. Ñeex mi nag  xam naa barina ay ""bagages"" lool, lu ci mel ni xeetu kaani, ak xeetu ñebbe, pataas, lépp a nga ca.",Approved,2822: 136
98fd6059,wolof,"Waaw Lii ab nataal la, ab nataal la. Nataal bi nag bari na ay màndarga : am na màndarga bu mel ni ñeenti tama, am na màndarga yu xonq, ak yu xonq ak yu bula..",Approved,2570: 948
1edb5d02,wolof,"Lii ab nataal la. Nataal buy wone benn xale bu jigéen bu sol ay bin-bin. Bin-bin yi nag gis nanu bin-bin gu ñuul, bin-bin gu weex, gu xonq, gu nëtëx. Gis nanu ci bin-bin gu mboq tamit. Xale bu jigéen bi nag daldi jàpp loxo bi ci ndigg li, daldi teg loxo bi ci ndigg li.",Approved,3424: 794
3e47137e,wolof,"Nataal bi ma jot nag gis naa fi ne moom ab garab la. Garab gi ci jëmmu boppam dafa verte am lu xaw a weex  tuuti ci kaw ba noppi xob yi, xob yi xaw a vertes ba noppi muy génne ay fëlëer, fëlëer yoo xam ne am na yu rouge, yu xaw a roos, ak yu jaune, uhun !",Approved,3438: 1732
863ac5f6,wolof,"Waaw nataal bi ma jot nag gis naa ne gendarmerie lees koy wax. Moom nag mu ngi ci kaw yoon wi ba noppi yor lin naan bab moto, moto bu mag  ba noppi ginnaawam am na ay takk-der yu nekk ci ginnaawam. Moom nag mu ngi sol lu bula ba noppi moto bi bula.",Approved,3574: 1263
cdad19ee,wolof,"Waa foto bii de ñu ngi ci gis benn woykat ci woykatu Senegaal yi ñu naan ko Kumba Gawlo. Moom nag mi ngi toog sol yére bu bula. Yére bu bula bi tamit ci dënn bi ñu ngi ci gis ay kulëer yoo xam ne si ay kulëer yu wuute lañu ñu daldi kay defare yére bi ba mu rafet..
Moom nag mu ngi toog, xaw ma , lu mel ne ku tàllal tànk yi waaye tamit jël loxo bi teg ko ci kaw sikkim bi.",Approved,3541: 251
94183af4,wolof,"Aa Lii may jàkkarlool ci nataal bi nag pom la pom , pom lanu koy wax. Danu koy jëfandikoo di ko lekk. Mu nekk ñaari pom yoo xam ne ñaari pommes yu vvertes lañu am ko seeni jàppukaay, seeni reen, seeni bant waaw ci digg bi mu am ko ci. Ñaari pom yu vertes ñu tegleleen Waaw.  Pom nekk lu baax lool fin ko teg weex tàll.",Approved,2244: 76
c2842997,wolof,"Waaw nataal bi ma jot de xam naa ni ay bitéel la yoo xam ne mel na ne bitéel yoo xam ne bitéel yuy jaay la. Waaw gis naa itam ne am na ay bula-bula. Gis naa itam ne am na ay mbind yu bula. Gis naa itam mu ngi si kayit yu weex waaw gis naa ko ci. Gis naa itam ay bitéel yu bari, bitéel yu takku.",Approved,3605: 430
850186f4,wolof,"Nataal bii nu ngi fiy wone li nga xam, li nuy wax kurus. Kurus nag soo ko gisee jullit yi suñu jullee ba pare moom lañuy jël ngir werd, ngir werd. Kurus bi ab njëriñ boobu la am. Ñuŋ kay, mu ngi def ay téeméeri per yooyu lay def. Mu ngi am, bii nag mu ngi am juróomi seede.",Approved,1658: 208
c21636ab,wolof,Aw pot. Pot bu xonq la. Pot wa ña nga def bisaab teg ko ca kaw siwo ba. Siwo ba itam bisaab ma nga ca. Am na aw ñam wu wert wu nekk ci wet gi . Pot ba bind nanu si mbindum farañse mu weex.,Approved,3575: 45
6036e7f5,wolof,"Lii de ab ""boule"" la. ""Boule"" bii mooy boule bi nga xam ne moo wër, mooy wër àddina bi. ""Boule"" bi tamit dafa ""rouge"" am tamit lu ñuul..Am na tamit biddéew bu weex bu ne ci kaw. Li ko wër lépp ñuul la.",Approved,2566: 1674
efee3e6b,wolof,"Ñu ngi gis ci nataal bi kenn ku jigéen koo xam ne tànkam bi dañ koo fuddën, fuddën bu rafet si suuf si tenqam yi mu daldi mel ni di ko génnee ci ab siwo.",Approved,549: 840
8b58da9f,wolof,"Waaw lii de, aw nag la woo xam ne, ñaar ñoo ko séq. Kenn ki téye na ci nopp yi nii ak vi gémmiñ gi. Kenn ki sëgg di ko faj, jam ko ab sekel, manaam pikiir. Jam ko pikiir bi nii ngir di ko faj",New,264: 450
d14ae7a8,wolof,"Nataal bii de gis naa ci ag góor ak ag jigéen. Góor gi nag, mu ngi yor ag fetal, manaam lawarweer. Gis naa ci itam ab tabax. Gis naa ci itam ab cin bu tege ci kaw ay móol.",New,2773: 2013
94890d2f,wolof,"Nataal bii, maa ngi ciy gis ay mbooloo yu bari! Mu mel ni da ñu doon manifestewu, wala ñu nekk ci afeeru politig bi, noo ngi sol ay tiseet yu balã.",New,2792: 1451
528549b2,wolof,"Salaamaalekum! Lii de am nataal la, nataal bi de dafa xonq. Biir gi nag, gis naa ci aw melo. Gis naa ci benn, gis naa ci ñaar, gis naa ci ñett ba juróom-ñaar.",New,1865: 1627
71aef955,wolof,"Nataal bii nag, ñoo ngi fiy gis li nga xamantane moom la ñuy jëfandikoo ngir def test,...ngir xool ne mbaa kii ëe... Ndaw su jigéen si ndax dafa... Dafa wann lor waaw wala déet. Liir ngir loolu la",New,1658: 473
7a05fcc6,wolof,"Nataal bii maa ngi ci janook ab tabax. Tabax yi nag am na ñaari poto yu may séen, am na itam ci biir tabax bi ñaari làmp yu may janool.",Approved,2685: 1062
462ed898,wolof,"Image bii ab nit a ci nekk, mu mel ni dafa am ndam ci benn joŋante waaw, ci gannaawam ñi ngi ci def nataalu Afrig waaw, nit ki nag mi ngi sol ay weer di ree mel ni ku bég.",Approved,208: 286
65895f71,wolof,"Waaw nataal bii mi ngi wane ab ab wanag lii ab wanag la, wanag bu yànji sax. Ci biir wanag bi nag am nay am na jëfandikaay yoo xam ne ngir boo jëfandikoo ba pare man nga koo jël daal.",Approved,208: 1175
